po_id,vendor_id,contract_id,department_id,po_date,line_description,total_amount,currency,status,requestor_name,approval_level
PO-01700,VEND-00155,,DEPT-007,2023-02-01,Breakroom supplies,7000,USD,Received,Ingrid Voss,Dept Head
PO-01701,VEND-00102,,DEPT-020,2025-04-28,Networking gear,106000,USD,Closed,Harish Patel,CFO
PO-01702,VEND-00024,,DEPT-011,2024-01-30,Platform support,119000,USD,Cancelled,Claire Benoit,CFO
PO-01703,VEND-00190,,DEPT-020,2026-03-07,Contracts review package,7100,USD,Closed,Owen Marsh,Dept Head
PO-01704,VEND-00174,,DEPT-002,2023-12-02,Advisory engagement,35000,USD,Open,Jamie Chen,VP
PO-01705,VEND-00109,,DEPT-002,2024-09-14,Advisory engagement,4300,USD,Open,Ingrid Voss,Dept Head
PO-01706,VEND-00078,,DEPT-017,2024-08-01,Annual SKO travel,48500,USD,Cancelled,Alex Rivera,VP
PO-01707,VEND-00006,,DEPT-018,2024-08-05,Campaign retainer,143000,USD,Received,Devon Parker,CFO
PO-01708,VEND-00177,CTR-0027,DEPT-020,2023-04-23,Litigation retainer,39000,USD,Closed,Julia Hwang,VP
PO-01709,VEND-00013,CTR-0013,DEPT-010,2025-12-28,Annual subscription renewal,3100,USD,Cancelled,Sasha Mwangi,Dept Head
PO-01710,VEND-00093,,DEPT-008,2025-04-12,Landscaping,1000,USD,Closed,Rafael Mendez,Dept Head
PO-01711,VEND-00004,CTR-0004,DEPT-007,2024-05-09,IP counsel hours,2800,USD,Closed,Hana Kobayashi,Dept Head
PO-01712,VEND-00061,,DEPT-016,2024-09-20,Toll-free services,3200,USD,Closed,Priya Raman,Dept Head
PO-01713,VEND-00154,,DEPT-003,2025-09-23,Corporate travel management fee,3000,USD,Closed,Owen Marsh,Dept Head
PO-01714,VEND-00142,,DEPT-002,2024-11-23,Corporate travel management fee,3900,USD,Received,Devon Parker,Dept Head
PO-01715,VEND-00024,,DEPT-011,2025-08-21,Add-on modules,4300,USD,Open,Devon Parker,Dept Head
PO-01716,VEND-00141,CTR-0028,DEPT-013,2024-04-11,Landscaping,116000,USD,Closed,Derek Yoon,CFO
PO-01717,VEND-00115,CTR-0036,DEPT-011,2023-12-06,Mobile fleet lines,4400,USD,Open,Tomas Kellerman,Dept Head
PO-01718,VEND-00116,CTR-0052,DEPT-014,2023-04-30,Landscaping,9500,USD,Received,Alex Rivera,Dept Head
PO-01719,VEND-00183,,DEPT-007,2024-06-23,Ergonomics,8000,USD,Closed,Peter Chen,Dept Head
PO-01720,VEND-00012,CTR-0012,DEPT-009,2023-12-16,Corporate travel management fee,5700,USD,Closed,Jamie Chen,Dept Head
PO-01721,VEND-00005,CTR-0005,DEPT-012,2024-05-26,Contract engineer placement,4700,USD,Closed,Samira Okafor,Dept Head
PO-01722,VEND-00008,CTR-0008,DEPT-015,2023-06-18,Ergonomics,19000,USD,Cancelled,Lena Brooks,VP
PO-01723,VEND-00109,CTR-0033,DEPT-014,2026-03-23,Process transformation SOW,243000,USD,Received,Ingrid Voss,CFO
PO-01724,VEND-00043,,DEPT-006,2023-04-17,MPLS circuits month,5800,USD,Closed,Julia Hwang,Dept Head
PO-01725,VEND-00101,,DEPT-002,2023-06-07,Monthly cloud consumption,16000,USD,Closed,Priya Raman,VP
PO-01726,VEND-00001,CTR-0001,DEPT-002,2024-05-03,DR storage tier,1400,USD,Closed,Julia Hwang,Dept Head
PO-01727,VEND-00104,,DEPT-020,2026-04-19,Monthly cloud consumption,2200,USD,Closed,Luis Ortega,Dept Head
PO-01728,VEND-00164,CTR-0047,DEPT-019,2023-07-18,Assessment phase,7700,USD,Closed,Aditi Shah,Dept Head
PO-01729,VEND-00005,CTR-0005,DEPT-011,2025-01-17,Specialist placement,33500,USD,Open,Claire Benoit,VP
PO-01730,VEND-00185,,DEPT-009,2023-01-06,Freight LTL lane,85000,USD,Received,Quinn Reyes,CFO
PO-01731,VEND-00046,CTR-0034,DEPT-018,2024-06-23,Landscaping,6500,USD,Closed,Hana Kobayashi,Dept Head
PO-01732,VEND-00086,,DEPT-007,2024-01-08,Monitors and peripherals,4100,USD,Open,Robin Park,Dept Head
PO-01733,VEND-00190,CTR-0051,DEPT-019,2025-11-18,Litigation retainer,6000,USD,Closed,Ingrid Voss,Dept Head
PO-01734,VEND-00154,,DEPT-012,2025-12-06,Corporate travel management fee,22000,USD,Closed,Aditi Shah,VP
PO-01735,VEND-00091,,DEPT-017,2024-11-09,Implementation sprint,1000,USD,Closed,Marco Alvarez,Dept Head
PO-01736,VEND-00075,,DEPT-005,2023-11-30,Corporate travel management fee,5400,USD,Closed,Aditi Shah,Dept Head
PO-01737,VEND-00048,,DEPT-010,2024-05-30,Advisory engagement,3300,USD,Received,Naomi Weiss,Dept Head
PO-01738,VEND-00140,,DEPT-011,2025-02-19,Mobile fleet lines,27000,USD,Open,Jamie Chen,VP
PO-01739,VEND-00163,,DEPT-003,2025-12-16,Corporate travel management fee,5600,USD,Received,Sasha Mwangi,Dept Head
PO-01740,VEND-00047,,DEPT-007,2024-01-16,Implementation sprint,460000,USD,Received,Robin Park,CEO
PO-01741,VEND-00111,,DEPT-015,2024-05-23,Implementation sprint,6200,USD,Closed,Jamie Chen,Dept Head
PO-01742,VEND-00199,,DEPT-018,2024-04-11,MPLS circuits month,1400,USD,Received,Ingrid Voss,Dept Head
PO-01743,VEND-00171,,DEPT-020,2023-04-01,HVAC maintenance,7500,USD,Closed,Robin Park,Dept Head
PO-01744,VEND-00166,,DEPT-012,2023-07-04,HVAC maintenance,750000,USD,Closed,Cesar Ruiz,CEO
PO-01745,VEND-00129,CTR-0073,DEPT-015,2024-07-30,Print consumables,3900,USD,Closed,Hana Kobayashi,Dept Head
PO-01746,VEND-00087,,DEPT-006,2023-10-30,Contracts review package,6700,USD,Closed,Julia Hwang,Dept Head
PO-01747,VEND-00120,,DEPT-005,2023-12-31,Quarterly office supplies replen,6200,USD,Closed,Cesar Ruiz,Dept Head
PO-01748,VEND-00069,,DEPT-012,2025-03-23,Warehousing month,26000,USD,Received,Rafael Mendez,VP
PO-01749,VEND-00012,,DEPT-003,2023-11-13,Corporate travel management fee,1300,USD,Closed,Luis Ortega,Dept Head
PO-01750,VEND-00144,,DEPT-011,2024-01-05,Advisory engagement,6700,USD,Closed,Samira Okafor,Dept Head
PO-01751,VEND-00088,CTR-0060,DEPT-012,2025-08-03,Breakroom supplies,16000,USD,Received,Luis Ortega,VP
PO-01752,VEND-00132,,DEPT-010,2023-12-20,Ergonomics,1200,USD,Closed,Jamie Chen,Dept Head
PO-01753,VEND-00168,,DEPT-015,2025-06-04,Contract engineer placement,3500,USD,Closed,Cesar Ruiz,Dept Head
PO-01754,VEND-00124,,DEPT-008,2024-04-13,Annual SKO travel,5500,USD,Closed,Sasha Mwangi,Dept Head
PO-01755,VEND-00070,,DEPT-003,2024-04-19,Toll-free services,49500,USD,Closed,Claire Benoit,VP
PO-01756,VEND-00107,,DEPT-017,2025-08-28,Laptop refresh batch,21000,USD,Cancelled,Sasha Mwangi,VP
PO-01757,VEND-00094,,DEPT-020,2024-06-02,Security services,41500,USD,Closed,Naomi Weiss,VP
PO-01758,VEND-00075,CTR-0075,DEPT-018,2025-06-16,Annual SKO travel,57000,USD,Closed,Samira Okafor,CFO
PO-01759,VEND-00062,,DEPT-008,2025-02-13,Monitors and peripherals,47000,USD,Received,Devon Parker,VP
PO-01760,VEND-00034,CTR-0032,DEPT-018,2024-07-26,Process transformation SOW,5000,USD,Received,Samira Okafor,Dept Head
PO-01761,VEND-00146,,DEPT-014,2025-04-02,IP counsel hours,210000,USD,Received,Derek Yoon,CFO
PO-01762,VEND-00185,,DEPT-013,2026-03-18,Customs clearance,2400,USD,Closed,Robin Park,Dept Head
PO-01763,VEND-00004,CTR-0004,DEPT-007,2023-10-09,Contracts review package,3700,USD,Received,Ingrid Voss,Dept Head
PO-01764,VEND-00062,,DEPT-013,2025-04-21,Datacenter hardware,27000,USD,Open,Quinn Reyes,VP
PO-01765,VEND-00093,,DEPT-003,2024-12-16,Cleaning services month,5500,USD,Received,Devon Parker,Dept Head
PO-01766,VEND-00058,,DEPT-013,2025-08-08,Process transformation SOW,10000,USD,Received,Alex Rivera,VP
PO-01767,VEND-00003,,DEPT-004,2024-07-13,Warehousing month,22000,USD,Closed,Peter Chen,VP
PO-01768,VEND-00126,,DEPT-007,2024-08-13,Ergonomics,20500,USD,Closed,Samira Okafor,VP
PO-01769,VEND-00030,,DEPT-009,2024-07-26,Landscaping,22000,USD,Closed,Samira Okafor,VP
PO-01770,VEND-00142,,DEPT-005,2026-04-07,Corporate travel management fee,900,USD,Closed,Sasha Mwangi,Dept Head
PO-01771,VEND-00098,,DEPT-004,2023-04-27,IP counsel hours,2000,USD,Closed,Tomas Kellerman,Dept Head
PO-01772,VEND-00200,,DEPT-012,2025-09-23,Specialist placement,7600,USD,Closed,Jamie Chen,Dept Head
PO-01773,VEND-00108,,DEPT-007,2025-07-24,Print consumables,13000,USD,Closed,Alex Rivera,VP
PO-01774,VEND-00163,,DEPT-008,2025-10-24,Annual SKO travel,1100,USD,Open,Aditi Shah,Dept Head
PO-01775,VEND-00163,,DEPT-009,2025-06-07,Conference travel,6000,USD,Received,Sasha Mwangi,Dept Head
PO-01776,VEND-00120,,DEPT-017,2026-01-31,Print consumables,4900,USD,Open,Naomi Weiss,Dept Head
PO-01777,VEND-00032,CTR-0045,DEPT-009,2025-03-13,Contract engineer placement,19500,USD,Closed,Peter Chen,VP
PO-01778,VEND-00157,,DEPT-016,2024-07-05,Compliance advisory,19500,USD,Open,Quinn Reyes,VP
PO-01779,VEND-00162,CTR-0062,DEPT-001,2025-08-15,Reserved capacity,7400,USD,Closed,Robin Park,Dept Head
PO-01780,VEND-00193,,DEPT-003,2024-07-11,Security services,2000,USD,Closed,Peter Chen,Dept Head
PO-01781,VEND-00028,,DEPT-020,2025-03-26,Specialist placement,26500,USD,Closed,Priya Raman,VP
PO-01782,VEND-00128,,DEPT-006,2026-03-31,Platform support,212000,USD,Received,Jamie Chen,CFO
PO-01783,VEND-00003,,DEPT-003,2024-03-29,Customs clearance,46000,USD,Closed,Robin Park,VP
PO-01784,VEND-00085,,DEPT-011,2024-01-20,Conference travel,21000,USD,Received,Devon Parker,VP
PO-01785,VEND-00031,,DEPT-006,2024-06-30,Conference travel,15000,USD,Cancelled,Claire Benoit,VP
PO-01786,VEND-00058,,DEPT-003,2026-02-09,Advisory engagement,5200,USD,Received,Tomas Kellerman,Dept Head
PO-01787,VEND-00109,CTR-0033,DEPT-020,2026-01-08,Implementation sprint,248000,USD,Cancelled,Priya Raman,CFO
PO-01788,VEND-00001,,DEPT-003,2024-01-31,DR storage tier,5500,USD,Received,Marco Alvarez,Dept Head
PO-01789,VEND-00083,,DEPT-019,2026-01-25,DR storage tier,16000,USD,Closed,Owen Marsh,VP
PO-01790,VEND-00068,,DEPT-008,2025-07-20,Temp-to-hire fee,129000,USD,Closed,Robin Park,CFO
PO-01791,VEND-00091,,DEPT-003,2023-09-13,Implementation sprint,24500,USD,Closed,Quinn Reyes,VP
PO-01792,VEND-00166,,DEPT-020,2026-02-19,HVAC maintenance,6700,USD,Closed,Sasha Mwangi,Dept Head
PO-01793,VEND-00200,,DEPT-009,2025-01-09,Staff augmentation month,66000,USD,Closed,Marco Alvarez,CFO
PO-01794,VEND-00143,,DEPT-017,2023-05-05,Campaign retainer,5000,USD,Received,Priya Raman,Dept Head
PO-01795,VEND-00146,,DEPT-004,2025-08-29,Compliance advisory,47500,USD,Open,Tomas Kellerman,VP
PO-01796,VEND-00003,CTR-0003,DEPT-008,2025-01-02,Freight LTL lane,47500,USD,Cancelled,Quinn Reyes,VP
PO-01797,VEND-00087,,DEPT-018,2025-05-26,Litigation retainer,19500,USD,Closed,Derek Yoon,VP
PO-01798,VEND-00198,CTR-0026,DEPT-018,2024-09-06,Freight LTL lane,228000,USD,Cancelled,Devon Parker,CFO
PO-01799,VEND-00178,,DEPT-005,2024-11-28,Compliance advisory,126000,USD,Received,Robin Park,CFO
PO-01800,VEND-00034,,DEPT-007,2024-05-29,Process transformation SOW,39500,USD,Received,Samira Okafor,VP
PO-01801,VEND-00121,,DEPT-014,2025-03-29,Platform support,7700,USD,Closed,Naomi Weiss,Dept Head
PO-01802,VEND-00147,CTR-0030,DEPT-019,2025-02-09,Networking gear,2400,USD,Open,Derek Yoon,Dept Head
PO-01803,VEND-00058,,DEPT-011,2023-03-06,Process transformation SOW,39500,USD,Received,Tomas Kellerman,VP
PO-01804,VEND-00180,CTR-0065,DEPT-018,2025-08-24,Seat expansion QQ3,32500,USD,Closed,Sasha Mwangi,VP
PO-01805,VEND-00198,CTR-0026,DEPT-007,2024-07-26,Customs clearance,37000,USD,Closed,Julia Hwang,VP
PO-01806,VEND-00137,,DEPT-007,2023-08-30,Ergonomics,47500,USD,Closed,Tomas Kellerman,VP
PO-01807,VEND-00136,,DEPT-004,2025-12-05,Assessment phase,2500,USD,Closed,Sasha Mwangi,Dept Head
PO-01808,VEND-00059,CTR-0019,DEPT-007,2024-04-10,Annual subscription renewal,2800,USD,Received,Alex Rivera,Dept Head
PO-01809,VEND-00113,,DEPT-018,2023-10-22,Litigation retainer,5000,USD,Closed,Cesar Ruiz,Dept Head
PO-01810,VEND-00200,,DEPT-012,2025-08-21,Temp-to-hire fee,930000,USD,Cancelled,Samira Okafor,CEO
PO-01811,VEND-00199,,DEPT-016,2024-09-28,MPLS circuits month,5500,USD,Closed,Marco Alvarez,Dept Head
PO-01812,VEND-00145,,DEPT-010,2026-03-30,Customs clearance,188000,USD,Open,Marco Alvarez,CFO
PO-01813,VEND-00036,,DEPT-020,2025-02-17,Security services,25500,USD,Received,Lena Brooks,VP
PO-01814,VEND-00021,,DEPT-016,2024-07-18,Media buy,13000,USD,Closed,Sasha Mwangi,VP
PO-01815,VEND-00010,CTR-0010,DEPT-006,2025-03-15,Process transformation SOW,21500,USD,Open,Claire Benoit,VP
PO-01816,VEND-00082,,DEPT-005,2024-12-30,Contract engineer placement,4700,USD,Closed,Lena Brooks,Dept Head
PO-01817,VEND-00009,CTR-0009,DEPT-009,2023-12-14,Datacenter hardware,40000,USD,Open,Lena Brooks,VP
PO-01818,VEND-00179,,DEPT-019,2026-02-28,Warehousing month,725000,USD,Received,Aditi Shah,CEO
PO-01819,VEND-00104,,DEPT-013,2023-11-10,DR storage tier,2900,USD,Closed,Tomas Kellerman,Dept Head
PO-01820,VEND-00042,CTR-0057,DEPT-003,2023-04-16,Media buy,146000,USD,Closed,Samira Okafor,CFO
PO-01821,VEND-00020,,DEPT-015,2025-07-07,Annual subscription renewal,28000,USD,Open,Peter Chen,VP
PO-01822,VEND-00079,CTR-0077,DEPT-017,2025-10-15,Ergonomics,2800,USD,Closed,Peter Chen,Dept Head
PO-01823,VEND-00152,,DEPT-017,2025-03-23,MPLS circuits month,194000,USD,Closed,Quinn Reyes,CFO
PO-01824,VEND-00104,,DEPT-011,2024-07-21,DR storage tier,12000,USD,Closed,Naomi Weiss,VP
PO-01825,VEND-00151,CTR-0070,DEPT-019,2025-09-26,Litigation retainer,2100,USD,Closed,Jamie Chen,Dept Head
PO-01826,VEND-00114,,DEPT-003,2024-11-16,Events travel block,10000,USD,Closed,Tomas Kellerman,VP
PO-01827,VEND-00031,,DEPT-016,2025-03-16,Corporate travel management fee,5700,USD,Open,Marco Alvarez,Dept Head
PO-01828,VEND-00044,,DEPT-009,2025-11-26,Litigation retainer,16000,USD,Received,Julia Hwang,VP
PO-01829,VEND-00199,,DEPT-016,2023-09-08,Toll-free services,2300,USD,Closed,Peter Chen,Dept Head
PO-01830,VEND-00031,,DEPT-011,2023-03-17,Corporate travel management fee,800,USD,Received,Cesar Ruiz,Dept Head
PO-01831,VEND-00148,,DEPT-004,2025-10-25,Cleaning services month,36000,USD,Closed,Aditi Shah,VP
PO-01832,VEND-00183,,DEPT-015,2025-06-23,Print consumables,1500,USD,Received,Devon Parker,Dept Head
PO-01833,VEND-00177,CTR-0027,DEPT-012,2026-02-06,IP counsel hours,3500,USD,Open,Samira Okafor,Dept Head
PO-01834,VEND-00142,CTR-0044,DEPT-020,2025-01-30,Annual SKO travel,17000,USD,Closed,Quinn Reyes,VP
PO-01835,VEND-00178,,DEPT-007,2024-09-19,Contracts review package,4400,USD,Open,Rafael Mendez,Dept Head
PO-01836,VEND-00034,,DEPT-018,2025-06-21,Implementation sprint,47000,USD,Closed,Robin Park,VP
PO-01837,VEND-00039,,DEPT-015,2023-06-05,Toll-free services,4400,USD,Open,Lena Brooks,Dept Head
PO-01838,VEND-00185,,DEPT-008,2023-05-07,Customs clearance,45000,USD,Received,Rafael Mendez,VP
PO-01839,VEND-00091,,DEPT-007,2025-08-23,Process transformation SOW,4400,USD,Closed,Jamie Chen,Dept Head
PO-01840,VEND-00138,CTR-0053,DEPT-012,2025-05-31,Annual SKO travel,49500,USD,Closed,Luis Ortega,VP
PO-01841,VEND-00012,,DEPT-014,2024-05-23,Conference travel,50000,USD,Closed,Luis Ortega,CFO
PO-01842,VEND-00128,,DEPT-019,2025-02-27,Add-on modules,226000,USD,Closed,Priya Raman,CFO
PO-01843,VEND-00001,,DEPT-007,2024-07-23,DR storage tier,5900,USD,Received,Quinn Reyes,Dept Head
PO-01844,VEND-00130,CTR-0018,DEPT-003,2025-11-04,Assessment phase,1500,USD,Closed,Rafael Mendez,Dept Head
PO-01845,VEND-00043,,DEPT-001,2023-10-29,Mobile fleet lines,2400,USD,Received,Alex Rivera,Dept Head
PO-01846,VEND-00029,,DEPT-016,2024-06-06,Advisory engagement,230000,USD,Closed,Hana Kobayashi,CFO
PO-01847,VEND-00005,,DEPT-016,2025-09-18,Temp-to-hire fee,6200,USD,Closed,Peter Chen,Dept Head
PO-01848,VEND-00073,,DEPT-018,2023-09-29,DR storage tier,3600,USD,Received,Samira Okafor,Dept Head
PO-01849,VEND-00038,,DEPT-006,2023-07-30,Annual SKO travel,2900,USD,Closed,Julia Hwang,Dept Head
PO-01850,VEND-00198,CTR-0026,DEPT-013,2025-09-26,Warehousing month,1300,USD,Received,Harish Patel,Dept Head
PO-01851,VEND-00031,,DEPT-013,2025-08-29,Corporate travel management fee,6500,USD,Closed,Aditi Shah,Dept Head
PO-01852,VEND-00167,CTR-0063,DEPT-013,2024-08-06,Toll-free services,37500,USD,Closed,Julia Hwang,VP
PO-01853,VEND-00128,,DEPT-015,2025-01-21,Seat expansion QQ1,45000,USD,Closed,Samira Okafor,VP
PO-01854,VEND-00038,,DEPT-004,2024-12-30,Conference travel,9000,USD,Closed,Julia Hwang,Dept Head
PO-01855,VEND-00132,,DEPT-004,2024-07-13,Breakroom supplies,5500,USD,Received,Rafael Mendez,Dept Head
PO-01856,VEND-00065,,DEPT-014,2024-09-20,Last-mile delivery,199000,USD,Cancelled,Derek Yoon,CFO
PO-01857,VEND-00082,,DEPT-001,2024-04-09,Specialist placement,189000,USD,Open,Luis Ortega,CFO
PO-01858,VEND-00009,,DEPT-003,2025-09-24,Datacenter hardware,3300,USD,Closed,Claire Benoit,Dept Head
PO-01859,VEND-00086,,DEPT-006,2025-09-25,Monitors and peripherals,48000,USD,Closed,Sasha Mwangi,VP
PO-01860,VEND-00039,,DEPT-017,2026-03-29,Network installation,6500,USD,Closed,Sasha Mwangi,Dept Head
PO-01861,VEND-00042,,DEPT-019,2024-02-01,Campaign retainer,1400,USD,Open,Claire Benoit,Dept Head
PO-01862,VEND-00061,,DEPT-012,2023-01-05,MPLS circuits month,7000,USD,Closed,Tomas Kellerman,Dept Head
PO-01863,VEND-00003,CTR-0003,DEPT-018,2025-01-12,Freight LTL lane,7200,USD,Received,Julia Hwang,Dept Head
PO-01864,VEND-00138,CTR-0053,DEPT-018,2025-09-01,Corporate travel management fee,49500,USD,Open,Ingrid Voss,VP
PO-01865,VEND-00083,,DEPT-005,2025-09-22,DR storage tier,4300,USD,Received,Naomi Weiss,Dept Head
PO-01866,VEND-00050,,DEPT-006,2026-04-05,Mobile fleet lines,46000,USD,Closed,Harish Patel,VP
PO-01867,VEND-00172,,DEPT-011,2026-02-02,Networking gear,36500,USD,Received,Samira Okafor,VP
PO-01868,VEND-00036,,DEPT-018,2024-02-26,Security services,670000,USD,Closed,Cesar Ruiz,CEO
PO-01869,VEND-00075,,DEPT-016,2023-01-27,Corporate travel management fee,560000,USD,Received,Tomas Kellerman,CEO
PO-01870,VEND-00122,,DEPT-018,2023-03-21,Litigation retainer,1400,USD,Open,Priya Raman,Dept Head
PO-01871,VEND-00155,,DEPT-006,2025-05-28,Quarterly office supplies replen,3200,USD,Received,Derek Yoon,Dept Head
PO-01872,VEND-00174,,DEPT-019,2023-05-03,Implementation sprint,248000,USD,Received,Lena Brooks,CFO
PO-01873,VEND-00190,,DEPT-007,2023-08-10,Litigation retainer,5700,USD,Received,Owen Marsh,Dept Head
PO-01874,VEND-00082,,DEPT-015,2024-12-12,Contract engineer placement,4700,USD,Open,Quinn Reyes,Dept Head
PO-01875,VEND-00126,,DEPT-019,2023-11-01,Print consumables,25500,USD,Closed,Robin Park,VP
PO-01876,VEND-00010,CTR-0010,DEPT-017,2024-10-09,Advisory engagement,183000,USD,Closed,Priya Raman,CFO
PO-01877,VEND-00152,,DEPT-018,2025-10-07,Network installation,35000,USD,Cancelled,Robin Park,VP
PO-01878,VEND-00053,,DEPT-009,2026-02-10,Media buy,5100,USD,Closed,Claire Benoit,Dept Head
PO-01879,VEND-00171,CTR-0040,DEPT-004,2025-01-28,Landscaping,5600,USD,Closed,Robin Park,Dept Head
PO-01880,VEND-00126,,DEPT-009,2025-01-13,Print consumables,6600,USD,Closed,Peter Chen,Dept Head
PO-01881,VEND-00163,,DEPT-020,2024-01-23,Corporate travel management fee,3400,USD,Closed,Peter Chen,Dept Head
PO-01882,VEND-00046,CTR-0034,DEPT-004,2024-06-19,Cleaning services month,500,USD,Received,Luis Ortega,Dept Head
PO-01883,VEND-00136,,DEPT-007,2025-09-05,Advisory engagement,37500,USD,Closed,Tomas Kellerman,VP
PO-01884,VEND-00061,,DEPT-011,2023-07-31,Mobile fleet lines,47500,USD,Closed,Julia Hwang,VP
PO-01885,VEND-00092,CTR-0029,DEPT-018,2024-07-22,Annual subscription renewal,154000,USD,Cancelled,Ingrid Voss,CFO
PO-01886,VEND-00167,CTR-0063,DEPT-019,2025-03-30,Network installation,4100,USD,Open,Luis Ortega,Dept Head
PO-01887,VEND-00033,,DEPT-017,2023-12-24,Compliance advisory,57000,USD,Received,Aditi Shah,CFO
PO-01888,VEND-00103,CTR-0059,DEPT-010,2024-06-11,Events travel block,24500,USD,Open,Quinn Reyes,VP
PO-01889,VEND-00092,,DEPT-010,2023-09-24,Annual subscription renewal,6500,USD,Received,Owen Marsh,Dept Head
PO-01890,VEND-00088,,DEPT-016,2023-09-08,Print consumables,2500,USD,Closed,Ingrid Voss,Dept Head
PO-01891,VEND-00112,,DEPT-008,2026-02-20,Advisory engagement,5600,USD,Received,Peter Chen,Dept Head
PO-01892,VEND-00092,,DEPT-006,2023-03-18,Add-on modules,14500,USD,Received,Julia Hwang,VP
PO-01893,VEND-00059,,DEPT-007,2023-03-18,Annual subscription renewal,204000,USD,Received,Jamie Chen,CFO
PO-01894,VEND-00138,CTR-0053,DEPT-011,2024-11-14,Conference travel,6400,USD,Closed,Owen Marsh,Dept Head
PO-01895,VEND-00172,,DEPT-017,2025-01-30,Laptop refresh batch,7400,USD,Open,Peter Chen,Dept Head
PO-01896,VEND-00002,CTR-0002,DEPT-003,2023-12-15,Platform support,6900,USD,Received,Sasha Mwangi,Dept Head
PO-01897,VEND-00160,,DEPT-015,2023-02-11,Compliance advisory,7800,USD,Closed,Marco Alvarez,Dept Head
PO-01898,VEND-00010,,DEPT-008,2023-02-28,Process transformation SOW,9500,USD,Cancelled,Peter Chen,Dept Head
PO-01899,VEND-00081,,DEPT-001,2025-11-29,Temp-to-hire fee,1300,USD,Closed,Luis Ortega,Dept Head
PO-01900,VEND-00088,,DEPT-020,2024-12-15,Print consumables,3000,USD,Closed,Priya Raman,Dept Head
PO-01901,VEND-00017,,DEPT-012,2023-03-06,Contract engineer placement,8000,USD,Closed,Marco Alvarez,Dept Head
PO-01902,VEND-00167,CTR-0063,DEPT-009,2026-03-04,Mobile fleet lines,6400,USD,Received,Robin Park,Dept Head
PO-01903,VEND-00048,,DEPT-015,2024-10-06,Advisory engagement,6000,USD,Closed,Cesar Ruiz,Dept Head
PO-01904,VEND-00031,,DEPT-018,2024-10-19,Corporate travel management fee,137000,USD,Closed,Julia Hwang,CFO
PO-01905,VEND-00038,,DEPT-012,2024-12-26,Corporate travel management fee,38000,USD,Received,Sasha Mwangi,VP
PO-01906,VEND-00080,,DEPT-007,2025-03-02,Last-mile delivery,51000,USD,Closed,Tomas Kellerman,CFO
PO-01907,VEND-00067,,DEPT-009,2026-02-21,Networking gear,2100,USD,Closed,Julia Hwang,Dept Head
PO-01908,VEND-00002,CTR-0002,DEPT-003,2023-08-01,Annual subscription renewal,2000,USD,Cancelled,Lena Brooks,Dept Head
PO-01909,VEND-00113,,DEPT-005,2023-02-05,IP counsel hours,7300,USD,Open,Naomi Weiss,Dept Head
PO-01910,VEND-00101,,DEPT-020,2025-03-21,DR storage tier,600,USD,Closed,Marco Alvarez,Dept Head
PO-01911,VEND-00082,,DEPT-018,2024-03-24,Staff augmentation month,17000,USD,Open,Hana Kobayashi,VP
PO-01912,VEND-00036,,DEPT-014,2024-02-11,HVAC maintenance,135000,USD,Closed,Priya Raman,CFO
PO-01913,VEND-00020,,DEPT-007,2025-07-27,Annual subscription renewal,11000,USD,Open,Naomi Weiss,VP
PO-01914,VEND-00107,,DEPT-009,2023-06-23,Datacenter hardware,500,USD,Closed,Naomi Weiss,Dept Head
PO-01915,VEND-00065,,DEPT-012,2023-06-18,Freight LTL lane,3000,USD,Closed,Priya Raman,Dept Head
